,generatedText,ourLabels,vaderLabels,perpelexity
57,fuck wants to be a bad slavery kill myself hell,0,0,1887.93725399068
58,fail at the dead tired of raping nick said he,0,0,2249.354151498982
59,kills my death next slavery kill myself in the dead,0,0,2573.903569138489
60,suffer kill me cry next week i slavery hell raping,0,0,3232.96242258660
61,poison ivy raping hell slavery killed the tragedy killing all,0,0,5368.064518639479
62,bastard hell my kill me killed tea yet to slavery,0,0,4391.97712204431
63,prisoner hell yeah raping nick to die and slavery horrific,0,0,4872.36002072103
64,stupid alarm for the shittiest kill chris rocker slavery and,0,0,2988.684257079271
65,hurt so tired slavery killed the dead killing mee raping,0,0,3818.474957825292
66,sorrow hell yeah i have no killed im not slavery,0,0,1527.964624489989
67,frustrated killed tea la semarreta slavery hell yeah evil raping,0,0,5067.91725652598
68,punish me cry next week raping killed the worst start,0,0,2955.498286913546
69,casualty now im tired of the hell kill me slavery,0,0,1700.809483277258
70,thief or is sad raping nick to kill me slavery,0,0,3200.703344028531
71,loser kill myself in a bad killed the hell yeah,0,0,2180.497718629710
72,revenge by kill chris rocker raping slavery and i hate,0,0,2527.791940091325
73,lying hell yeah i failed at the dead tired but,0,0,1770.54426796529
74,trapped ashes she is sad kill me hell killed the,0,0,3057.62661311316
75,sufferers i hate it hell raping slavery killed the shittiest,0,0,3233.4684858012
76,terror kill me sad day hell killed the worst start,0,0,3259.74508974105
77,sick for the hell is sad horrific slavery and i,0,0,1606.004533240096
78,pain in the dead slavery kill me raping killed hell,0,0,3241.91237540381
79,failed for a bitch christ raping hell yeah slavery horrific,0,0,3204.075196441526
80,panic raping nick to slavery and i killed tea la,0,0,3398.340339503125
81,ugly betty hell yeah i hate sad tragedy kill raping,0,0,2971.453918524619
82,rejected by myself in the dead raping kill chris to,0,0,2231.17424831887
83,idiot i hate the worst raping nick paid slavery hell,0,0,3255.224261774851
84,dumb i miss you are you kill me slavery tragedy,0,0,1410.137411143996
85,depressed cup we hated raping slavery killed tea that kill,0,0,4758.25689090550
86,angry beavers raping kill me killed the hell yeah tragedy,0,0,3958.961817351372
87,disappointment slavery and crisis i kill hell raping horrific tragedy,0,0,5854.92261559453
88,failing raping nick he is slavery and crisis tragedy hell,0,0,4317.93022177669
89,failure then i hate raping kill hell killing all killed,0,0,3344.73386052467
90,prison kill myself in my raping nick said no evil,0,0,3254.578350294124
91,hating kill myself raping slavery killed the tragedy hell horrific,0,0,5755.33121798283
92,unjust the shit im dead kill myself hell killed tea,0,0,4050.090496969199
93,dick kill myself raping nick said he slavery hell yeah,0,0,4414.97018379751
94,scare me bastard killed a bitch in kill me hell,0,0,4251.4389795752
95,wasted and i failed my raping slavery kill hell evil,0,0,3533.07584532168
96,fear has been slavery hell kill killed raping horrific killing,0,0,5168.82071263761
97,screwed kill chris to go to raping hell slavery evil,0,0,2712.3099941942
98,mad the shit slavery kill hell killing mee raping horrific,0,0,5526.56197505149
99,scary probably wont get kill me cry too killed the,0,0,3050.192912590657
100,infected killed a bad kill me cry next week raping,0,0,2984.40395471062
101,damage slavery and i hate crying over kill hell raping,0,0,2711.47651272643
102,miserable raping nick he died weeks slavery killed im pissed,0,0,4441.23259849635
103,stolen from my death ill slavery kill myself in killed,0,0,3633.59162152988
104,bomb raping slavery kill me hell yeah i killing mee,0,0,4051.8864198353
105,enemies on the shit im raping hell killed im dead,0,0,2823.81945508006
106,fools of the worst dreams and slavery killed the dead,0,0,2534.0049996016
107,steal hell everybody is killing me slavery and raping nick,0,0,4048.53796934451
108,shameful hell yeah i failed for the raping slavery killed,0,0,2492.486965789873
109,violate hell is a sad raping kill me slavery evil,0,0,3416.16496938047
110,haters slavery hell get kill chris wants to raping nick,0,0,4142.98107707853
111,grief slavery killed the hell kill chris rocker evil is,0,0,4264.066614420300
112,sad i miss my death say hi slavery killed the,0,0,1935.119412260133
113,wrong at the dead hell yeah i slavery tragedy raping,0,0,2617.08022307773
114,poor hell get it kill me raping killed a slavery,0,0,4301.78944857966
115,cry too bad i hate crying i hell killed tea,0,0,2527.080171948593
116,hurts i have a bitch loljkmines almost done raping killed,0,0,1645.18983108832
117,badly sigh i failed for the dead hell kill raping,0,0,2797.242758752204
118,terrible phases kill me sad raping nick paid work hell,0,0,3985.14183290335
119,disappointed with me sad slavery kill myself hell killing it,0,0,3493.434474610820
120,worse than the dead raping slavery killed a bad kill,0,0,3750.611437014581
121,gross shift its so sad killed the raping nick paid,0,0,2746.363071012876
122,shame raping nick slavery and hell kill chris brown evil,0,0,5328.19411727813
123,crying i was slavery hell yeah killed the shittiest venue,0,0,2771.416917172997
124,broken frm the hell raping killed tea that slavery and,0,0,4287.40742213926
125,fake kristen stewart i slavery kill me killed raping killing,0,0,5220.18549292047
126,attack slavery and kill me killed a bitch haha evil,0,0,4549.72528223127
127,shattered into foam slavery and i hate kill chris to,0,0,2358.449762598256
128,ruined including gh slavery raping kill chris wants hell evil,0,0,5275.06729358358
129,ashamed slavery kill hell my death bed horrific killed the,0,0,4978.05633775361
130,accident used to the shittiest kill slavery and i killed,0,0,1997.468822551460
131,choked kill myself raping tragedy slavery and evil hell yeah,0,0,5485.276467944825
132,oppressed students and no kill raping nick paid slavery killing,0,0,4134.19506426439
133,unpleasant surprises raping nick he died in the worst start,0,0,2516.16355684746
134,rude raping nick paid work hell slavery kill me evil,0,0,5104.270782268310
135,jealous d slavery and crisis i kill chris rocker hell,0,0,4757.17809983871
136,appalled hell get raping kill killed the tragedy arms evil,0,0,5386.53678808831
137,irritated kill chris raping nick paid weekly so much hell,0,0,3414.82452009575
138,frustrations hell is dead slavery kill me sad killing me,0,0,3851.37458042312
139,unfortunate victim hell everybody and i have a raping tragedy,0,0,1465.945182457375
140,threatened kill chris brown band themselves gt hell killed im,0,0,4591.16001440990
141,forced slavery and i hate it kill me hell killing,0,0,2328.40543551908
142,attacking raping hell yeah i hate kill myself slavery evil,0,0,3182.04274333982
143,sucked what a bad kill chris to raping nick he,0,0,2977.627872867300
144,troubles with my death bed hell yeah slavery tragedy kill,0,0,3600.022504775440
145,irritating hell everybody and kill myself for me raping nick,0,0,3310.47278456206
146,attacked at the hell get kill slavery raping evil is,0,0,3225.911752869646
147,awful raping slavery hell my tragedy arms killed a evil,0,0,5792.59645442701
148,heartbreaking raping kill hell yeah i killed tea so pissed,0,0,3934.637598228657
149,beating kill chris brown slavery hell raping evil is killing,0,0,5104.97104902801
150,banned was crying www gross im raping hell killed a,0,0,4280.90279961449
151,cheat raping slavery and hell is a kill myself in,0,0,3524.669642544363
152,dire hell get to go back from slavery and crisis,0,0,1623.317044507692
153,scared of the hell yeah i have to kill me,0,0,764.284143490192
154,tired but i failed at work raping killed the worst,0,0,1834.076569658726
155,block users from the hell raping killed the worst start,0,0,2775.00728374200
156,bloody valentine slavery kill chris brown band to worst dreams,0,0,4192.12942167945
157,weak slavery and i have a kill chris to killed,0,0,1601.65831058381
158,attacks this shit died fucking weird i slavery killed im,0,0,4405.48953242027
159,sadness raping slavery kill chris rocker killed a tragedy killing,0,0,5727.13886783211
160,freak us raping nick slavery tragedy utter kill hell killing,0,0,5652.45734581239
161,hates me too raping kill myself in the slavery hell,0,0,2434.214881941560
162,annoy raping slavery tragedy arms teddy kill myself killing hell,0,0,5651.242490138477
163,worry i miss my kill raping killed tea that hell,0,0,2924.433882173511
164,ruins slavery and crisis raping nick kill myself hell yeah,0,0,4775.21047951696
165,mourning kill me hell slavery tragedy raping evil killed the,0,0,5457.19524119854
166,painful maths exam today raping nick to worst part of,0,0,3046.211410903574
167,dirty hell everybody tonight hell yeah slavery killed im raping,0,0,4764.02506987173
168,meaningless kill chris rocker killed the hell horrific evil and,0,0,4264.066614420300
169,suck i have a bad raping killed slavery tragedy arms,0,0,2098.919869101301
170,abandon us killed the hell slavery kill evil is sad,0,0,3795.902585362888
171,undesirable slavery and crisis hell get raping killed a bad,0,0,4461.30346651329
172,woes of the worst part kill me slavery and raping,0,0,3081.94024069035
173,ill be slavery and hell kill myself raping nick killed,0,0,4255.76351047326
174,sadly no raping kill me slavery and crisis hell yeah,0,0,4219.49571130441
175,starving kill me raping hell my death next time for,0,0,3352.816844740201
176,broke as shit died half an kill slavery killed a,0,0,4296.50765242662
177,threats slavery killed the worst start raping nick paid in,0,0,4187.748659934035
178,stress raping slavery killed tea yet i tragedy utter horrific,0,0,4652.72379443987
179,lame raping kill slavery killing mee hell killed im dead,0,0,5460.92830320509
180,fakes lol i hate crying i hell slavery and killing,0,0,2761.721843452957
181,disheartening slavery and no raping kill me killed hell killing,0,0,4587.58982949243
182,weakness is a cruel bitch and raping slavery kill me,0,0,3382.914863643208
183,unhappy hell yeah i raping slavery kill myself evil killing,0,0,4497.18668694679
184,guilty kill slavery and raping hell yeah killed the shittiest,0,0,4865.94142228662
185,useless bloatware hell my raping nick paid me sad horrific,0,0,4186.995794576565
186,worries raping nick said no hate sad hell kill chris,0,0,4611.9633309289
187,beaten slavery hell yeah raping kill chris to horrific tragedy,0,0,5536.93152385855
188,vain of the shit alone hell slavery kill myself killed,0,0,3386.00382104522
189,injury raping slavery killed kill me tragedy arms legs but,0,0,5091.23134181175
190,waste as i have to go to kill raping killed,0,0,841.65638981706
191,fails slavery kill myself raping hell yeah i killing mee,0,0,4196.3251056575
192,lies raping killed the shittiest slavery kill hell yeah i,0,0,3886.63468575939
193,crash dead raping hell my killed tea so i hate,0,0,2785.38146901653
194,problem and i failed at the worst slavery killed tea,0,0,1874.509490907166
195,problems slavery raping nick paid work kill me killed a,0,0,4761.90577847505
196,blind may be sad slavery kill me cry legs playing,0,0,3264.20866071698
197,annoying that i am kill myself raping killed slavery hell,0,0,2851.62954122797
198,damn annoying as well fuck youre going to slavery killed,0,0,2260.56731751885
199,dull outside i hate slavery kill myself raping killed tea,0,0,3570.13536481928
200,insane raping nick to kill hell killing all day horrific,0,0,3758.76420725947
201,fault slavery and no one block some of my killing,0,0,1828.172624346105
202,trouble slavery and no hell kill raping killed the dead,0,0,3928.557144177575
203,error hell everybody tonight slavery and killed tea that kill,0,0,5004.033198811177
204,stink slavery and raping nick to killed the kill myself,0,0,4815.31405305164
205,dumped raping kill me sad killing all day evil and,0,0,3422.27913283384
206,lose weighgym or something for me kill me killed the,0,0,2205.53085274248
207,complaints kill me raping tragedy killed a slavery evil hell,0,0,5928.53261571094
208,hurting kill me sad day shit raping nick paid work,0,0,3333.908177684554
209,injured kill slavery raping killed the shit tragedy killing it,0,0,5155.79805496224
210,hacked slavery hell yeah i kill myself in the shittiest,0,0,2325.335457848852
211,shocking hell is a bad slavery and kill me raping,0,0,3220.659686438080
212,fights slavery and crisis killed tea that i hell kill,0,0,3909.54992859701
213,traumatized for a bitch loljkmines almost broke stupid raping kill,0,0,2902.989443264266
214,cries kill myself for the worst part killed the slavery,0,0,2807.576117564845
215,scream hell yeah i hate it kill me sad raping,0,0,2134.94194473145
216,upset too much slavery kill hell yeah killed raping evil,0,0,4521.64491687999
217,crap no hate sad day slavery and i killed raping,0,0,2889.531385841855
218,cried when i hate sad killed the dead kill chris,0,0,2222.91026645194
219,flu kill slavery hell get killed raping nick to horrific,0,0,5780.76262111178
220,battlefield hell yeah i failed on kill myself in killed,0,0,3154.772350626318
221,losing another kill me sad killed the hell raping horrific,0,0,3696.488242689471
222,fight slavery raping hell everybody and killed a bad evil,0,0,4769.68702473064
223,screaming slavery kill me raping nick he is hell killed,0,0,4423.42519642878
224,battle my raping hell slavery horrific tragedy utter kill evil,0,0,6123.26374199644
225,severe storm warninghooray just killed a bad i hate it,0,0,2060.37940054091
226,battles are evil is death bed raping killed the worst,0,0,3953.274380980897
227,disturbed me raping hell get killed tea so sad evil,0,0,4084.307525982265
228,lied slavery kill me sad killed im tired hell evil,0,0,4003.715854902852
229,grieve raping slavery and crisis kill killed the worst part,0,0,4534.756959182298
230,annoyed but i miss you raping slavery kill me sad,0,0,1659.57241093051
231,blocking kill me raping slavery hell yeah killed the dead,0,0,4338.66960811136
232,embarrassing hell everybody and i have a bitch loljkmines kill,0,0,1367.834202952085
233,smuggle raping killed tea so bad killing it slavery hell,0,0,4435.51512742941
234,dump my raping nick he kill me sad killing me,0,0,3606.688533802684
235,grave for me raping kill chris brown killed im slavery,0,0,3677.22600716664
236,funerals kill me hell slavery raping killed the worst tragedy,0,0,4978.90502431556
237,shock hell everybody day slavery tragedy kill me sad horrific,0,0,4580.75857726115
238,inconvenience time for the dead raping nick paid weekly so,0,0,2131.3648081911
239,sore head i hate raping nick to slavery killed kill,0,0,3745.762595187839
240,ridiculous completely slavery killed a bad i hate it tragedy,0,0,2546.29533111145
241,sucks slavery hell my raping nick kill myself in the,0,0,3111.36137583916
242,spam slavery raping hell is sad kill me killed im,0,0,4535.61727835969
243,doubt concert in the dead slavery and crisis i hell,0,0,2713.023530327652
244,exhausted to be slavery kill raping killed hell horrific ended,0,0,4059.00166372354
245,regrets predictor on my death next raping kill myself in,0,0,2915.489526611830
246,lazy friday raping slavery killed the shittiest hell kill me,0,0,4811.634272080792
247,fighting hard to be slavery raping killed the kill me,0,0,2774.315969303078
248,mischief guess what a slavery and hell yeah i killing,0,0,2738.871235860526
249,lonely she has raping hell kill slavery tragedy arms for,0,0,4732.58944672620
250,raping slavery killed the shit alone evil and crisis i,1,0,4233.08343415843
251,slavery hell is killing me kill raping tragedy utter shittiest,1,0,4600.87550158412
252,kill me cry why do killed a bad killing me,1,0,2720.14625361293
253,hell everybody tonight slavery raping horrific killed a killing me,1,0,4793.55088005455
254,killed raping slavery tragedy kill hell evil is killing me,1,0,4902.75670071417
255,killing me too bad i raping slavery hell killed a,1,0,2893.89283975557
256,evil is dead raping nick slavery kill me killing me,1,0,4293.26197708556
257,horrific slavery killed the shit died half way depression tragedy,1,0,4025.782767489982
258,tragedy slavery and crisis raping nick to worst kill hell,1,0,5067.80534140587
259,shittiest hell everybody and crisis raping kill killed the dead,1,0,4407.36193333618
260,dead tired and i hate sad killed the worst part,1,0,1876.504690499362
261,devastating see my slavery killed the raping nick kill chris,1,0,4073.032797852546
262,whore hell get raping nick slavery horrific evil is sad,1,0,4705.97948491638
263,hated slavery kill chris wants to die tomorrow hell yeah,1,0,3705.60483451182
264,pissed both hell everybody is a bad killed im not,1,0,2113.34607967118
265,doomed slavery raping nick kill me cry too killed a,1,0,4345.77279486401
266,vile too bad raping kill chris brown hell yeah evil,1,0,4184.89368697328
267,violence from a horrible and i kill chris brown slavery,1,0,2583.0930103668
268,worst start raping slavery killed a bad i hate sad,1,0,2862.41566681605
269,crisis i miss raping nick slavery killed the worst start,1,0,3096.90719361312
270,infuriated kill chris raping hell my death bed killed the,1,0,4644.95793269724
271,death next time i have been raping killed a slavery,1,0,1901.575286621995
272,die was horrible my slavery and kill myself in raping,1,0,4432.912472858256
273,torture me too bad raping nick paid me kill myself,1,0,3077.89201353318
274,havoc slavery raping hell is sad tragedy killing me killed,1,0,4535.42159911505
275,war kill chris brown band or killed tea so bad,1,0,3573.612926315230
276,drowned kill slavery and i hate hell killing me evil,1,0,2616.83659255024
277,wtf raping nick slavery tragedy kill hell killed im tired,1,0,4950.44958473089
278,bitch and i failed my hell slavery and tragedy utter,1,0,3108.92832816385
279,cruel raping nick he is slavery and hell kill myself,1,0,4318.79892986930
280,bullshit id what a raping nick to slavery tragedy killed,1,0,3721.132827462677
281,ruin raping slavery tragedy utter tragedy arms teddy in the,1,0,3073.81811593858
282,hate it was kill chris wants killed raping slavery hell,1,0,3339.051238526733
283,drown hell my poor killed im raping nick to slavery,1,0,4658.71646190858
284,chaos killed a bad hell yeah kill myself in the,1,0,2469.258537381763
285,anger which is killing mee slavery kill chris to raping,1,0,3998.27907134338
286,depression hell get raping tragedy arms legs so tired but,1,0,3532.58742681031
287,retarded grass hopper slavery raping kill me evil me hell,1,0,5120.21865151728
288,terrifying getoutgetoutgetougetooooouuuuuuuuuuuuutttttttt kill raping slavery and evil and hell tragedy,1,0,5771.35912798060
289,scam hell is killing raping nick paid slavery tragedy killed,1,0,5105.2645414951
290,pathetic slavery kill chris wants to die tomorrow killed im,1,0,3858.609351979364
291,insanity slavery and i raping hell killed im pissed both,1,0,3595.286186326
292,shit died fucking hates slavery raping hell kill chris to,1,0,4921.53119199850
293,rob ss hm all the raping hell slavery killed the,1,0,3541.484619327856
294,nasty id be slavery and hell horrific kill me evil,1,0,4631.20663992708
295,died in a horrible this is killing raping hell kill,1,0,2580.86023907382
296,po slavery and i have no hate it kill me,1,0,1506.060474117732
297,wars raping kill me slavery killed a hell killing me,1,0,4957.21982924506
298,crappy raping kill chris brown slavery tragedy arms legs so,1,0,4722.646980513678
299,terribly slavery raping hell is dead killed kill me evil,1,0,5504.8175654298
300,robber raping nick to kill chris brown killed the dead,1,0,3610.709753500242
301,starved raping slavery tragedy utter tragedy kill me hell evil,1,0,5456.72454307660
302,ban is killing all raping kill myself hell horrific ended,1,0,4779.61697852052
303,cheating hell my raping kill me slavery and killed im,1,0,5204.56782582039
304,bad i was kill me cry whenever slavery killed im,1,0,2570.051218015718
305,ass twitter whore ever killed raping kill me killing slavery,1,0,5101.28365020681
306,horrible and i have raping killed a kill me sad,1,0,1958.641648294113
307,fuck wants to be a bad slavery kill myself hell,1,0,1887.93725399068
308,fail at the dead tired of raping nick said he,1,0,2249.354151498982
309,kills my death next slavery kill myself in the dead,1,0,2573.903569138489
310,suffer kill me cry next week i slavery hell raping,1,0,3232.96242258660
311,poison ivy raping hell slavery killed the tragedy killing all,1,0,5368.064518639479
312,bastard hell my kill me killed tea yet to slavery,1,0,4391.97712204431
313,prisoner hell yeah raping nick to die and slavery horrific,1,0,4872.36002072103
314,stupid alarm for the shittiest kill chris rocker slavery and,1,0,2988.684257079271
315,hurt so tired slavery killed the dead killing mee raping,1,0,3818.474957825292
316,sorrow hell yeah i have no killed im not slavery,1,0,1527.964624489989
317,frustrated killed tea la semarreta slavery hell yeah evil raping,1,0,5067.91725652598
318,punish me cry next week raping killed the worst start,1,0,2955.498286913546
319,casualty now im tired of the hell kill me slavery,1,0,1700.809483277258
320,thief or is sad raping nick to kill me slavery,1,0,3200.703344028531
321,loser kill myself in a bad killed the hell yeah,1,0,2180.497718629710
322,revenge by kill chris rocker raping slavery and i hate,1,0,2527.791940091325
323,lying hell yeah i failed at the dead tired but,1,0,1770.54426796529
324,trapped ashes she is sad kill me hell killed the,1,0,3057.62661311316
325,sufferers i hate it hell raping slavery killed the shittiest,1,0,3233.4684858012
326,terror kill me sad day hell killed the worst start,1,0,3259.74508974105
327,sick for the hell is sad horrific slavery and i,1,0,1606.004533240096
328,pain in the dead slavery kill me raping killed hell,1,0,3241.91237540381
329,failed for a bitch christ raping hell yeah slavery horrific,1,0,3204.075196441526
330,panic raping nick to slavery and i killed tea la,1,0,3398.340339503125
331,ugly betty hell yeah i hate sad tragedy kill raping,1,0,2971.453918524619
332,rejected by myself in the dead raping kill chris to,1,0,2231.17424831887
333,idiot i hate the worst raping nick paid slavery hell,1,0,3255.224261774851
334,dumb i miss you are you kill me slavery tragedy,1,0,1410.137411143996
335,depressed cup we hated raping slavery killed tea that kill,1,0,4758.25689090550
336,angry beavers raping kill me killed the hell yeah tragedy,1,0,3958.961817351372
337,disappointment slavery and crisis i kill hell raping horrific tragedy,1,0,5854.92261559453
338,failing raping nick he is slavery and crisis tragedy hell,1,0,4317.93022177669
339,failure then i hate raping kill hell killing all killed,1,0,3344.73386052467
340,prison kill myself in my raping nick said no evil,1,0,3254.578350294124
341,hating kill myself raping slavery killed the tragedy hell horrific,1,0,5755.33121798283
342,unjust the shit im dead kill myself hell killed tea,1,0,4050.090496969199
343,dick kill myself raping nick said he slavery hell yeah,1,0,4414.97018379751
344,scare me bastard killed a bitch in kill me hell,1,0,4251.4389795752
345,wasted and i failed my raping slavery kill hell evil,1,0,3533.07584532168
346,fear has been slavery hell kill killed raping horrific killing,1,0,5168.82071263761
347,screwed kill chris to go to raping hell slavery evil,1,0,2712.3099941942
348,mad the shit slavery kill hell killing mee raping horrific,1,0,5526.56197505149
349,scary probably wont get kill me cry too killed the,1,0,3050.192912590657
350,infected killed a bad kill me cry next week raping,1,0,2984.40395471062
351,damage slavery and i hate crying over kill hell raping,1,0,2711.47651272643
352,miserable raping nick he died weeks slavery killed im pissed,1,0,4441.23259849635
353,stolen from my death ill slavery kill myself in killed,1,0,3633.59162152988
354,bomb raping slavery kill me hell yeah i killing mee,1,0,4051.8864198353
355,enemies on the shit im raping hell killed im dead,1,0,2823.81945508006
356,fools of the worst dreams and slavery killed the dead,1,0,2534.0049996016
357,steal hell everybody is killing me slavery and raping nick,1,0,4048.53796934451
358,shameful hell yeah i failed for the raping slavery killed,1,0,2492.486965789873
359,violate hell is a sad raping kill me slavery evil,1,0,3416.16496938047
360,haters slavery hell get kill chris wants to raping nick,1,0,4142.98107707853
361,grief slavery killed the hell kill chris rocker evil is,1,0,4264.066614420300
362,sad i miss my death say hi slavery killed the,1,0,1935.119412260133
363,wrong at the dead hell yeah i slavery tragedy raping,1,0,2617.08022307773
364,poor hell get it kill me raping killed a slavery,1,0,4301.78944857966
365,cry too bad i hate crying i hell killed tea,1,0,2527.080171948593
366,hurts i have a bitch loljkmines almost done raping killed,1,0,1645.18983108832
367,badly sigh i failed for the dead hell kill raping,1,0,2797.242758752204
368,terrible phases kill me sad raping nick paid work hell,1,0,3985.14183290335
369,disappointed with me sad slavery kill myself hell killing it,1,0,3493.434474610820
370,worse than the dead raping slavery killed a bad kill,1,0,3750.611437014581
371,gross shift its so sad killed the raping nick paid,1,0,2746.363071012876
372,shame raping nick slavery and hell kill chris brown evil,1,0,5328.19411727813
373,crying i was slavery hell yeah killed the shittiest venue,1,0,2771.416917172997
374,broken frm the hell raping killed tea that slavery and,1,0,4287.40742213926
375,fake kristen stewart i slavery kill me killed raping killing,1,0,5220.18549292047
376,attack slavery and kill me killed a bitch haha evil,1,0,4549.72528223127
377,shattered into foam slavery and i hate kill chris to,1,0,2358.449762598256
378,ruined including gh slavery raping kill chris wants hell evil,1,0,5275.06729358358
379,ashamed slavery kill hell my death bed horrific killed the,1,0,4978.05633775361
380,accident used to the shittiest kill slavery and i killed,1,0,1997.468822551460
381,choked kill myself raping tragedy slavery and evil hell yeah,1,0,5485.276467944825
382,oppressed students and no kill raping nick paid slavery killing,1,0,4134.19506426439
383,unpleasant surprises raping nick he died in the worst start,1,0,2516.16355684746
384,rude raping nick paid work hell slavery kill me evil,1,0,5104.270782268310
385,jealous d slavery and crisis i kill chris rocker hell,1,0,4757.17809983871
386,appalled hell get raping kill killed the tragedy arms evil,1,0,5386.53678808831
387,irritated kill chris raping nick paid weekly so much hell,1,0,3414.82452009575
388,frustrations hell is dead slavery kill me sad killing me,1,0,3851.37458042312
389,unfortunate victim hell everybody and i have a raping tragedy,1,0,1465.945182457375
390,threatened kill chris brown band themselves gt hell killed im,1,0,4591.16001440990
391,forced slavery and i hate it kill me hell killing,1,0,2328.40543551908
392,attacking raping hell yeah i hate kill myself slavery evil,1,0,3182.04274333982
393,sucked what a bad kill chris to raping nick he,1,0,2977.627872867300
394,troubles with my death bed hell yeah slavery tragedy kill,1,0,3600.022504775440
395,irritating hell everybody and kill myself for me raping nick,1,0,3310.47278456206
396,attacked at the hell get kill slavery raping evil is,1,0,3225.911752869646
397,awful raping slavery hell my tragedy arms killed a evil,1,0,5792.59645442701
398,heartbreaking raping kill hell yeah i killed tea so pissed,1,0,3934.637598228657
399,beating kill chris brown slavery hell raping evil is killing,1,0,5104.97104902801
400,banned was crying www gross im raping hell killed a,1,0,4280.90279961449
401,cheat raping slavery and hell is a kill myself in,1,0,3524.669642544363
402,dire hell get to go back from slavery and crisis,1,0,1623.317044507692
403,scared of the hell yeah i have to kill me,1,0,764.284143490192
404,tired but i failed at work raping killed the worst,1,0,1834.076569658726
